id_usuario,latitude_produtor,longitude_produtor,nota,tipo
89,-15.881515588082818,-48.14501797943107,7,Real
69,-15.867811159057172,-48.23501079018999,9,Real
722,-16.030156516084975,-48.03290949574748,4,Real
15,-16.030156516084975,-48.03290949574748,6,Real
120,-15.680229711329549,-48.19129696202176,5,Real
779,-15.960984898708181,-48.11559622169974,7,Real
861,-15.683422573154997,-48.17119961212521,7,Real
103,-15.967185379868843,-47.74443051233905,6,Real
970,-15.955531421279407,-47.93264305083946,3,Real
154,-15.794457042884106,-48.24443154256446,10,Real
745,-15.413159337375612,-47.61419280854606,9,Real
844,-15.891105816817026,-47.97583200232041,8,Real
365,-15.867811159057172,-48.23501079018999,8,Real
9,-15.967185379868843,-47.74443051233905,8,Real
40,-15.955531421279407,-47.93264305083946,7,Real
887,-16.022445866016103,-47.97128780260604,6,Real
389,-15.62779297528241,-48.174758288040636,9,Real
393,-15.867811159057172,-48.23501079018999,8,Real
889,-15.94019852371591,-48.10575213416886,7,Real
903,-15.96438995541584,-48.16554953272398,10,Real
555,-15.791218667949416,-47.88771366236689,9,Real
954,-15.562076877111464,-47.83444173384607,8,Real
25,-15.562076877111464,-47.83444173384607,8,Real
344,-15.79198604775903,-48.073220609634184,8,Real
393,-16.010895763907747,-48.19137553141773,7,Real
946,-15.562076877111464,-47.83444173384607,3,Real
626,-15.680229711329549,-48.19129696202176,7,Real
181,-15.955531421279407,-47.93264305083946,7,Real
445,-15.867811159057172,-48.23501079018999,8,Real
105,-15.808592558336688,-47.919566856022335,6,Real
705,-15.79198604775903,-48.073220609634184,6,Real
942,-15.908095038243532,-48.14236215194033,10,Real
174,-15.562076877111464,-47.83444173384607,8,Real
562,-15.794457042884106,-48.24443154256446,3,Real
184,-15.955531421279407,-47.93264305083946,6,Real
472,-16.022445866016103,-47.97128780260604,3,Real
853,-15.808592558336688,-47.919566856022335,9,Real
34,-15.891105816817026,-47.97583200232041,10,Real
456,-15.808592558336688,-47.919566856022335,5,Real
631,-15.967185379868843,-47.74443051233905,5,Real
543,-15.683422573154997,-48.17119961212521,5,Real
821,-15.794457042884106,-48.24443154256446,7,Real
300,-15.834538486791782,-48.18555947267396,6,Real
787,-15.967185379868843,-47.74443051233905,4,Real
938,-15.94019852371591,-48.10575213416886,5,Real
35,-16.030156516084975,-48.03290949574748,6,Real
72,-16.022445866016103,-47.97128780260604,4,Real
747,-15.818309446012448,-47.92109802601978,7,Real
356,-15.955531421279407,-47.93264305083946,5,Real
956,-15.683422573154997,-48.17119961212521,5,Real
297,-15.815543074509781,-47.98757000084461,8,Real
67,-15.955531421279407,-47.93264305083946,6,Real
992,-15.96778843226439,-47.797184580201986,7,Real
255,-15.96778843226439,-47.797184580201986,8,Real
114,-16.02210635940884,-47.986225204278774,4,Real
344,-15.845077432467845,-48.09006298752325,7,Real
663,-15.815543074509781,-47.98757000084461,7,Real
812,-15.789305179965645,-48.213228904466675,9,Real
6,-15.96778843226439,-47.797184580201986,3,Real
898,-15.480836250049698,-47.63352713148677,10,Real
661,-15.808592558336688,-47.919566856022335,4,Real
840,-15.867811159057172,-48.23501079018999,3,Real
341,-15.96778843226439,-47.797184580201986,5,Real
552,-15.784649282288255,-47.66375932263911,5,Real
516,-15.918237147468776,-48.152998269411306,10,Real
135,-16.02210635940884,-47.986225204278774,9,Real
619,-15.955531421279407,-47.93264305083946,4,Real
352,-15.739492578308576,-47.64160937907283,7,Real
220,-15.96778843226439,-47.797184580201986,9,Real
953,-15.867811159057172,-48.23501079018999,9,Real
903,-15.867929822620473,-48.18893076946422,7,Real
258,-15.891105816817026,-47.97583200232041,5,Real
731,-15.808592558336688,-47.919566856022335,8,Real
653,-15.791218667949416,-47.88771366236689,9,Real
574,-15.960984898708181,-48.11559622169974,8,Real
693,-15.955531421279407,-47.93264305083946,7,Real
661,-15.967185379868843,-47.74443051233905,4,Real
595,-15.491909318522744,-47.5947999585635,9,Real
365,-15.794457042884106,-48.24443154256446,9,Real
607,-15.680229711329549,-48.19129696202176,3,Real
825,-15.789305179965645,-48.213228904466675,7,Real
21,-15.683422573154997,-48.17119961212521,7,Real
279,-15.807068838177504,-47.93713797326396,9,Real
58,-15.808592558336688,-47.919566856022335,5,Real
223,-15.96438995541584,-48.16554953272398,7,Real
844,-16.022445866016103,-47.97128780260604,9,Real
220,-15.79198604775903,-48.073220609634184,9,Real
517,-15.970282672946103,-48.202978080533384,7,Real
793,-15.845077432467845,-48.09006298752325,7,Real
385,-15.960984898708181,-48.11559622169974,10,Real
772,-15.680229711329549,-48.19129696202176,6,Real
175,-15.491909318522744,-47.5947999585635,3,Real
525,-15.808592558336688,-47.919566856022335,4,Real
887,-15.815543074509781,-47.98757000084461,10,Real
187,-15.834538486791782,-48.18555947267396,7,Real
107,-15.918237147468776,-48.152998269411306,3,Real
508,-15.680229711329549,-48.19129696202176,6,Real
213,-16.010895763907747,-48.19137553141773,7,Real
57,-16.005180112461105,-48.02607959556015,6,Real
233,-15.491909318522744,-47.5947999585635,10,Real
892,-15.62779297528241,-48.174758288040636,10,Real
695,-16.005180112461105,-48.02607959556015,7,Real
913,-16.010895763907747,-48.19137553141773,10,Real
572,-15.891105816817026,-47.97583200232041,6,Real
584,-15.789305179965645,-48.213228904466675,4,Real
663,-15.867811159057172,-48.23501079018999,10,Real
676,-15.760201790322142,-47.68140802829809,8,Real
64,-15.413159337375612,-47.61419280854606,3,Real
221,-15.794457042884106,-48.24443154256446,8,Real
163,-15.815543074509781,-47.98757000084461,10,Real
748,-15.815543074509781,-47.98757000084461,8,Real
419,-16.02210635940884,-47.986225204278774,10,Real
553,-15.789305179965645,-48.213228904466675,6,Real
539,-15.970282672946103,-48.202978080533384,6,Real
472,-15.808592558336688,-47.919566856022335,5,Real
878,-15.562076877111464,-47.83444173384607,8,Real
589,-15.908095038243532,-48.14236215194033,9,Real
570,-15.818309446012448,-47.92109802601978,8,Real
908,-15.739492578308576,-47.64160937907283,8,Real
247,-15.967185379868843,-47.74443051233905,4,Real
748,-15.791218667949416,-47.88771366236689,9,Real
313,-16.02210635940884,-47.986225204278774,7,Real
792,-15.413159337375612,-47.61419280854606,9,Real
975,-15.867929822620473,-48.18893076946422,4,Real
763,-15.845077432467845,-48.09006298752325,5,Real
507,-15.96778843226439,-47.797184580201986,3,Real
746,-15.970282672946103,-48.202978080533384,7,Real
918,-15.970282672946103,-48.202978080533384,6,Real
763,-15.960984898708181,-48.11559622169974,7,Real
251,-15.891105816817026,-47.97583200232041,9,Real
780,-15.562076877111464,-47.83444173384607,9,Real
147,-15.683422573154997,-48.17119961212521,6,Real
526,-15.794457042884106,-48.24443154256446,6,Real
725,-15.94019852371591,-48.10575213416886,10,Real
664,-15.807068838177504,-47.93713797326396,9,Real
335,-15.791218667949416,-47.88771366236689,6,Real
44,-15.562076877111464,-47.83444173384607,3,Real
880,-15.834538486791782,-48.18555947267396,3,Real
705,-15.413159337375612,-47.61419280854606,3,Real
205,-15.562076877111464,-47.83444173384607,9,Real
691,-15.491909318522744,-47.5947999585635,5,Real
239,-15.791218667949416,-47.88771366236689,7,Real
847,-15.480836250049698,-47.63352713148677,3,Real
147,-16.010895763907747,-48.19137553141773,3,Real
454,-15.888273196213543,-48.167924297823035,6,Real
211,-15.867929822620473,-48.18893076946422,4,Real
21,-15.891105816817026,-47.97583200232041,7,Real
82,-15.970282672946103,-48.202978080533384,6,Real
905,-15.918237147468776,-48.152998269411306,7,Real
874,-15.413159337375612,-47.61419280854606,3,Real
360,-15.918237147468776,-48.152998269411306,3,Real
833,-15.891105816817026,-47.97583200232041,7,Real
7,-15.760201790322142,-47.68140802829809,3,Real
643,-15.845077432467845,-48.09006298752325,5,Real
100,-15.888273196213543,-48.167924297823035,4,Real
146,-15.918237147468776,-48.152998269411306,6,Real
575,-15.967185379868843,-47.74443051233905,8,Real
197,-15.881515588082818,-48.14501797943107,8,Real
451,-15.808592558336688,-47.919566856022335,3,Real
740,-15.955531421279407,-47.93264305083946,5,Real
622,-15.791218667949416,-47.88771366236689,8,Real
789,-15.680229711329549,-48.19129696202176,10,Real
509,-16.02210635940884,-47.986225204278774,8,Real
706,-16.005180112461105,-48.02607959556015,3,Real
539,-15.680229711329549,-48.19129696202176,9,Real
765,-15.918237147468776,-48.152998269411306,4,Real
340,-16.02210635940884,-47.986225204278774,5,Real
673,-16.010895763907747,-48.19137553141773,7,Real
485,-15.413159337375612,-47.61419280854606,10,Real
951,-15.680229711329549,-48.19129696202176,6,Real
132,-15.955531421279407,-47.93264305083946,4,Real
410,-15.967185379868843,-47.74443051233905,4,Real
264,-15.815543074509781,-47.98757000084461,5,Real
615,-15.791218667949416,-47.88771366236689,4,Real
458,-16.005180112461105,-48.02607959556015,6,Real
475,-15.815543074509781,-47.98757000084461,5,Real
362,-15.888273196213543,-48.167924297823035,4,Real
761,-15.808592558336688,-47.919566856022335,5,Real
663,-15.815543074509781,-47.98757000084461,3,Real
175,-16.005180112461105,-48.02607959556015,8,Real
289,-16.010895763907747,-48.19137553141773,7,Real
19,-15.888273196213543,-48.167924297823035,5,Real
472,-15.891105816817026,-47.97583200232041,5,Real
641,-15.96438995541584,-48.16554953272398,5,Real
751,-15.791218667949416,-47.88771366236689,5,Real
162,-15.96778843226439,-47.797184580201986,8,Real
877,-15.967185379868843,-47.74443051233905,9,Real
85,-15.967185379868843,-47.74443051233905,3,Real
86,-15.96778843226439,-47.797184580201986,5,Real
833,-15.970282672946103,-48.202978080533384,8,Real
162,-15.562076877111464,-47.83444173384607,5,Real
188,-15.791218667949416,-47.88771366236689,9,Real
81,-15.845077432467845,-48.09006298752325,6,Real
985,-16.02210635940884,-47.986225204278774,3,Real
374,-16.010895763907747,-48.19137553141773,9,Real
799,-15.845077432467845,-48.09006298752325,5,Real
456,-16.02210635940884,-47.986225204278774,5,Real
408,-15.680229711329549,-48.19129696202176,9,Real
765,-15.413159337375612,-47.61419280854606,10,Real
310,-15.789305179965645,-48.213228904466675,5,Real
978,-15.791218667949416,-47.88771366236689,3,Real
494,-15.960984898708181,-48.11559622169974,6,Real
735,-15.62779297528241,-48.174758288040636,3,Real
340,-15.413159337375612,-47.61419280854606,10,Real
459,-15.845077432467845,-48.09006298752325,8,Real
540,-15.888273196213543,-48.167924297823035,3,Real
540,-15.807068838177504,-47.93713797326396,6,Real
493,-15.794457042884106,-48.24443154256446,10,Real
637,-15.96438995541584,-48.16554953272398,7,Real
986,-16.02210635940884,-47.986225204278774,3,Real
687,-15.760201790322142,-47.68140802829809,10,Real
934,-15.960984898708181,-48.11559622169974,9,Real
188,-15.834538486791782,-48.18555947267396,10,Real
138,-15.680229711329549,-48.19129696202176,5,Real
933,-15.881515588082818,-48.14501797943107,7,Real
511,-15.960984898708181,-48.11559622169974,9,Real
851,-15.967185379868843,-47.74443051233905,8,Real
198,-15.834538486791782,-48.18555947267396,6,Real
959,-15.96778843226439,-47.797184580201986,5,Real
529,-15.867811159057172,-48.23501079018999,7,Real
845,-15.739492578308576,-47.64160937907283,5,Real
268,-15.908095038243532,-48.14236215194033,5,Real
155,-15.491909318522744,-47.5947999585635,6,Real
997,-16.005180112461105,-48.02607959556015,3,Real
978,-15.562076877111464,-47.83444173384607,5,Real
159,-16.010895763907747,-48.19137553141773,5,Real
355,-15.818309446012448,-47.92109802601978,4,Real
152,-15.413159337375612,-47.61419280854606,9,Real
844,-15.867811159057172,-48.23501079018999,4,Real
435,-15.867811159057172,-48.23501079018999,7,Real
70,-15.680229711329549,-48.19129696202176,7,Real
40,-16.030156516084975,-48.03290949574748,3,Real
540,-16.030156516084975,-48.03290949574748,6,Real
986,-16.010895763907747,-48.19137553141773,6,Real
951,-15.908095038243532,-48.14236215194033,6,Real
812,-15.807068838177504,-47.93713797326396,8,Real
3,-15.683422573154997,-48.17119961212521,7,Real
389,-15.867811159057172,-48.23501079018999,6,Real
154,-15.955531421279407,-47.93264305083946,4,Real
937,-15.791218667949416,-47.88771366236689,3,Real
729,-15.96438995541584,-48.16554953272398,3,Real
711,-15.970282672946103,-48.202978080533384,5,Real
276,-16.02210635940884,-47.986225204278774,3,Real
633,-15.739492578308576,-47.64160937907283,9,Real
516,-15.680229711329549,-48.19129696202176,9,Real
175,-15.62779297528241,-48.174758288040636,9,Real
654,-15.562076877111464,-47.83444173384607,3,Real
815,-15.818309446012448,-47.92109802601978,7,Real
120,-15.96438995541584,-48.16554953272398,8,Real
315,-15.683422573154997,-48.17119961212521,4,Real
796,-15.683422573154997,-48.17119961212521,4,Real
450,-15.834538486791782,-48.18555947267396,10,Real
550,-15.480836250049698,-47.63352713148677,6,Real
941,-15.888273196213543,-48.167924297823035,8,Real
616,-16.010895763907747,-48.19137553141773,9,Real
394,-15.867929822620473,-48.18893076946422,6,Real
527,-15.815543074509781,-47.98757000084461,10,Real
317,-15.413159337375612,-47.61419280854606,7,Real
56,-16.030156516084975,-48.03290949574748,10,Real
997,-15.807068838177504,-47.93713797326396,6,Real
924,-15.680229711329549,-48.19129696202176,4,Real
826,-15.867929822620473,-48.18893076946422,9,Real
152,-15.96438995541584,-48.16554953272398,10,Real
176,-15.680229711329549,-48.19129696202176,5,Real
918,-16.005180112461105,-48.02607959556015,4,Real
614,-15.739492578308576,-47.64160937907283,10,Real
29,-15.808592558336688,-47.919566856022335,5,Real
949,-15.94019852371591,-48.10575213416886,10,Real
25,-15.62779297528241,-48.174758288040636,3,Real
780,-15.680229711329549,-48.19129696202176,3,Real
603,-15.960984898708181,-48.11559622169974,3,Real
168,-15.867811159057172,-48.23501079018999,8,Real
155,-15.867811159057172,-48.23501079018999,4,Real
241,-15.680229711329549,-48.19129696202176,4,Real
394,-16.022445866016103,-47.97128780260604,5,Real
686,-15.680229711329549,-48.19129696202176,7,Real
667,-15.683422573154997,-48.17119961212521,9,Real
912,-15.480836250049698,-47.63352713148677,10,Real
844,-15.789305179965645,-48.213228904466675,4,Real
100,-15.784649282288255,-47.66375932263911,3,Real
87,-15.791218667949416,-47.88771366236689,9,Real
362,-15.818309446012448,-47.92109802601978,10,Real
392,-15.739492578308576,-47.64160937907283,10,Real
595,-15.845077432467845,-48.09006298752325,10,Real
150,-15.818309446012448,-47.92109802601978,4,Real
664,-16.010895763907747,-48.19137553141773,9,Real
108,-15.562076877111464,-47.83444173384607,10,Real
847,-15.789305179965645,-48.213228904466675,8,Real
150,-15.683422573154997,-48.17119961212521,4,Real
671,-15.680229711329549,-48.19129696202176,4,Real
517,-15.491909318522744,-47.5947999585635,9,Real
874,-15.818309446012448,-47.92109802601978,7,Real
234,-15.94019852371591,-48.10575213416886,10,Real
715,-15.784649282288255,-47.66375932263911,6,Real
507,-16.010895763907747,-48.19137553141773,7,Real
867,-15.970282672946103,-48.202978080533384,3,Real
891,-15.413159337375612,-47.61419280854606,7,Real
278,-15.888273196213543,-48.167924297823035,5,Real
396,-16.030156516084975,-48.03290949574748,9,Real
154,-15.881515588082818,-48.14501797943107,9,Real
258,-15.815543074509781,-47.98757000084461,9,Real
734,-15.79198604775903,-48.073220609634184,9,Real
608,-16.005180112461105,-48.02607959556015,6,Real
105,-15.480836250049698,-47.63352713148677,7,Real
303,-16.030156516084975,-48.03290949574748,3,Real
516,-16.02210635940884,-47.986225204278774,6,Real
894,-15.79198604775903,-48.073220609634184,10,Real
302,-15.739492578308576,-47.64160937907283,10,Real
456,-15.891105816817026,-47.97583200232041,6,Real
226,-16.010895763907747,-48.19137553141773,4,Real
860,-15.680229711329549,-48.19129696202176,4,Real
149,-15.794457042884106,-48.24443154256446,8,Real
416,-15.683422573154997,-48.17119961212521,4,Real
996,-15.62779297528241,-48.174758288040636,8,Real
777,-15.413159337375612,-47.61419280854606,10,Real
731,-15.867811159057172,-48.23501079018999,4,Real
467,-15.807068838177504,-47.93713797326396,5,Real
670,-16.02210635940884,-47.986225204278774,3,Real
374,-15.413159337375612,-47.61419280854606,7,Real
884,-15.881515588082818,-48.14501797943107,6,Real
714,-15.79198604775903,-48.073220609634184,6,Real
901,-15.867811159057172,-48.23501079018999,7,Real
218,-16.030156516084975,-48.03290949574748,6,Real
962,-15.815543074509781,-47.98757000084461,10,Real
993,-15.96778843226439,-47.797184580201986,10,Real
322,-15.967185379868843,-47.74443051233905,6,Real
582,-15.808592558336688,-47.919566856022335,8,Real
178,-15.845077432467845,-48.09006298752325,7,Real
859,-15.680229711329549,-48.19129696202176,6,Real
16,-15.918237147468776,-48.152998269411306,10,Real
506,-15.739492578308576,-47.64160937907283,8,Real
28,-15.683422573154997,-48.17119961212521,9,Real
115,-15.96438995541584,-48.16554953272398,9,Real
567,-15.62779297528241,-48.174758288040636,10,Real
961,-15.79198604775903,-48.073220609634184,5,Real
441,-15.881515588082818,-48.14501797943107,7,Real
865,-15.970282672946103,-48.202978080533384,10,Real
440,-15.491909318522744,-47.5947999585635,5,Real
303,-16.022445866016103,-47.97128780260604,8,Real
567,-16.010895763907747,-48.19137553141773,9,Real
948,-15.480836250049698,-47.63352713148677,5,Real
42,-15.908095038243532,-48.14236215194033,9,Real
76,-15.96778843226439,-47.797184580201986,6,Real
690,-15.413159337375612,-47.61419280854606,9,Real
36,-15.794457042884106,-48.24443154256446,8,Real
754,-15.680229711329549,-48.19129696202176,10,Real
93,-15.784649282288255,-47.66375932263911,3,Real
398,-16.02210635940884,-47.986225204278774,10,Real
473,-15.79198604775903,-48.073220609634184,9,Real
477,-15.845077432467845,-48.09006298752325,7,Real
725,-15.79198604775903,-48.073220609634184,9,Real
353,-16.022445866016103,-47.97128780260604,10,Real
739,-15.815543074509781,-47.98757000084461,5,Real
587,-15.794457042884106,-48.24443154256446,9,Real
470,-15.789305179965645,-48.213228904466675,4,Real
978,-15.918237147468776,-48.152998269411306,8,Real
831,-15.683422573154997,-48.17119961212521,5,Real
657,-15.891105816817026,-47.97583200232041,3,Real
176,-16.022445866016103,-47.97128780260604,3,Real
195,-15.891105816817026,-47.97583200232041,4,Real
870,-16.030156516084975,-48.03290949574748,4,Real
482,-16.022445866016103,-47.97128780260604,9,Real
801,-16.02210635940884,-47.986225204278774,4,Real
161,-15.562076877111464,-47.83444173384607,5,Real
577,-15.818309446012448,-47.92109802601978,3,Real
294,-15.62779297528241,-48.174758288040636,9,Real
906,-15.888273196213543,-48.167924297823035,9,Real
920,-16.030156516084975,-48.03290949574748,7,Real
270,-15.881515588082818,-48.14501797943107,5,Real
369,-15.413159337375612,-47.61419280854606,4,Real
549,-15.96438995541584,-48.16554953272398,7,Real
418,-15.818309446012448,-47.92109802601978,4,Real
980,-15.789305179965645,-48.213228904466675,9,Real
188,-15.562076877111464,-47.83444173384607,3,Real
218,-15.960984898708181,-48.11559622169974,9,Real
211,-15.888273196213543,-48.167924297823035,5,Real
699,-15.908095038243532,-48.14236215194033,5,Real
441,-15.491909318522744,-47.5947999585635,5,Real
369,-15.96778843226439,-47.797184580201986,7,Real
492,-15.62779297528241,-48.174758288040636,7,Real
979,-15.881515588082818,-48.14501797943107,8,Real
977,-15.94019852371591,-48.10575213416886,3,Real
447,-15.834538486791782,-48.18555947267396,10,Real
725,-15.96778843226439,-47.797184580201986,8,Real
546,-15.62779297528241,-48.174758288040636,3,Real
887,-15.881515588082818,-48.14501797943107,5,Real
908,-16.005180112461105,-48.02607959556015,10,Real
161,-15.480836250049698,-47.63352713148677,9,Real
254,-15.888273196213543,-48.167924297823035,6,Real
442,-15.413159337375612,-47.61419280854606,8,Real
965,-15.562076877111464,-47.83444173384607,10,Real
397,-15.818309446012448,-47.92109802601978,8,Real
425,-15.760201790322142,-47.68140802829809,3,Real
85,-15.834538486791782,-48.18555947267396,10,Real
576,-15.867929822620473,-48.18893076946422,7,Real
930,-15.62779297528241,-48.174758288040636,5,Real
390,-15.784649282288255,-47.66375932263911,7,Real
835,-15.867811159057172,-48.23501079018999,5,Real
694,-15.967185379868843,-47.74443051233905,5,Real
910,-15.680229711329549,-48.19129696202176,8,Real
441,-15.881515588082818,-48.14501797943107,9,Real
481,-15.891105816817026,-47.97583200232041,7,Real
274,-15.491909318522744,-47.5947999585635,6,Real
12,-15.96438995541584,-48.16554953272398,7,Real
541,-16.005180112461105,-48.02607959556015,7,Real
769,-15.807068838177504,-47.93713797326396,7,Real
88,-15.808592558336688,-47.919566856022335,7,Real
493,-15.867929822620473,-48.18893076946422,9,Real
713,-15.94019852371591,-48.10575213416886,10,Real
534,-15.808592558336688,-47.919566856022335,8,Real
43,-16.010895763907747,-48.19137553141773,3,Real
167,-15.818309446012448,-47.92109802601978,7,Real
449,-15.967185379868843,-47.74443051233905,10,Real
321,-15.94019852371591,-48.10575213416886,6,Real
701,-15.970282672946103,-48.202978080533384,7,Real
589,-15.760201790322142,-47.68140802829809,3,Real
141,-15.867811159057172,-48.23501079018999,9,Real
396,-16.022445866016103,-47.97128780260604,6,Real
131,-15.784649282288255,-47.66375932263911,8,Real
803,-16.030156516084975,-48.03290949574748,10,Real
244,-15.867929822620473,-48.18893076946422,3,Real
325,-15.908095038243532,-48.14236215194033,8,Real
975,-15.784649282288255,-47.66375932263911,4,Real
944,-15.480836250049698,-47.63352713148677,6,Real
958,-15.789305179965645,-48.213228904466675,5,Real
799,-16.022445866016103,-47.97128780260604,8,Real
388,-16.022445866016103,-47.97128780260604,3,Real
716,-16.005180112461105,-48.02607959556015,6,Real
634,-15.760201790322142,-47.68140802829809,3,Real
328,-15.96438995541584,-48.16554953272398,7,Real
516,-15.867929822620473,-48.18893076946422,4,Real
346,-15.562076877111464,-47.83444173384607,6,Real
362,-15.818309446012448,-47.92109802601978,7,Real
634,-15.867811159057172,-48.23501079018999,5,Real
202,-15.96438995541584,-48.16554953272398,5,Real
435,-15.480836250049698,-47.63352713148677,6,Real
235,-15.562076877111464,-47.83444173384607,7,Real
170,-15.891105816817026,-47.97583200232041,10,Real
156,-15.807068838177504,-47.93713797326396,6,Real
148,-15.413159337375612,-47.61419280854606,3,Real
388,-15.955531421279407,-47.93264305083946,5,Real
679,-15.967185379868843,-47.74443051233905,7,Real
249,-15.918237147468776,-48.152998269411306,9,Real
427,-15.888273196213543,-48.167924297823035,4,Real
30,-15.791218667949416,-47.88771366236689,7,Real
677,-15.808592558336688,-47.919566856022335,8,Real
808,-15.808592558336688,-47.919566856022335,6,Real
693,-15.867811159057172,-48.23501079018999,10,Real
103,-15.808592558336688,-47.919566856022335,5,Real
108,-15.683422573154997,-48.17119961212521,7,Real
460,-15.62779297528241,-48.174758288040636,10,Real
518,-15.562076877111464,-47.83444173384607,6,Real
708,-15.94019852371591,-48.10575213416886,9,Real
8,-16.010895763907747,-48.19137553141773,6,Real
18,-15.62779297528241,-48.174758288040636,4,Real
347,-15.562076877111464,-47.83444173384607,5,Real
854,-15.908095038243532,-48.14236215194033,6,Real
204,-15.96438995541584,-48.16554953272398,5,Real
820,-16.010895763907747,-48.19137553141773,4,Real
873,-16.005180112461105,-48.02607959556015,7,Real
555,-15.918237147468776,-48.152998269411306,8,Real
375,-15.96438995541584,-48.16554953272398,3,Real
395,-16.010895763907747,-48.19137553141773,6,Real
925,-15.955531421279407,-47.93264305083946,6,Real
84,-15.791218667949416,-47.88771366236689,5,Real
449,-15.970282672946103,-48.202978080533384,8,Real
107,-15.680229711329549,-48.19129696202176,3,Real
254,-16.022445866016103,-47.97128780260604,8,Real
657,-15.789305179965645,-48.213228904466675,4,Real
322,-15.818309446012448,-47.92109802601978,3,Real
810,-15.784649282288255,-47.66375932263911,7,Real
13,-15.683422573154997,-48.17119961212521,3,Real
676,-16.005180112461105,-48.02607959556015,3,Real
179,-15.413159337375612,-47.61419280854606,7,Real
586,-15.480836250049698,-47.63352713148677,5,Real
968,-15.491909318522744,-47.5947999585635,10,Real
90,-15.94019852371591,-48.10575213416886,4,Real
934,-16.030156516084975,-48.03290949574748,3,Real
710,-15.888273196213543,-48.167924297823035,8,Real
579,-15.867811159057172,-48.23501079018999,4,Real
929,-16.005180112461105,-48.02607959556015,9,Real
552,-16.02210635940884,-47.986225204278774,4,Real
605,-15.845077432467845,-48.09006298752325,3,Real
310,-16.02210635940884,-47.986225204278774,10,Real
816,-15.955531421279407,-47.93264305083946,3,Real
594,-15.867929822620473,-48.18893076946422,4,Real
397,-15.967185379868843,-47.74443051233905,10,Real
995,-15.680229711329549,-48.19129696202176,3,Real
199,-15.970282672946103,-48.202978080533384,9,Real
267,-15.96778843226439,-47.797184580201986,5,Real
474,-15.94019852371591,-48.10575213416886,5,Real
851,-15.960984898708181,-48.11559622169974,7,Real
172,-15.955531421279407,-47.93264305083946,3,Real
876,-16.022445866016103,-47.97128780260604,6,Real
586,-15.960984898708181,-48.11559622169974,6,Real
215,-15.807068838177504,-47.93713797326396,6,Real
682,-16.005180112461105,-48.02607959556015,7,Real
750,-15.562076877111464,-47.83444173384607,10,Real
348,-15.867811159057172,-48.23501079018999,5,Real
696,-15.955531421279407,-47.93264305083946,4,Real
741,-15.480836250049698,-47.63352713148677,4,Real
467,-16.005180112461105,-48.02607959556015,6,Real
582,-15.807068838177504,-47.93713797326396,4,Real
57,-15.918237147468776,-48.152998269411306,5,Real
739,-15.867929822620473,-48.18893076946422,10,Real
145,-15.683422573154997,-48.17119961212521,3,Real
633,-15.918237147468776,-48.152998269411306,6,Real
80,-16.030156516084975,-48.03290949574748,9,Real
675,-15.888273196213543,-48.167924297823035,10,Real
626,-15.845077432467845,-48.09006298752325,9,Real
640,-15.807068838177504,-47.93713797326396,6,Real
326,-15.480836250049698,-47.63352713148677,10,Real
506,-15.808592558336688,-47.919566856022335,5,Real
902,-15.79198604775903,-48.073220609634184,3,Real
191,-15.62779297528241,-48.174758288040636,3,Real
901,-15.680229711329549,-48.19129696202176,6,Real
906,-15.562076877111464,-47.83444173384607,8,Real
328,-15.789305179965645,-48.213228904466675,4,Real
715,-15.480836250049698,-47.63352713148677,6,Real
441,-15.96438995541584,-48.16554953272398,10,Real
951,-15.491909318522744,-47.5947999585635,6,Real
48,-15.834538486791782,-48.18555947267396,4,Real
319,-15.413159337375612,-47.61419280854606,9,Real
109,-15.834538486791782,-48.18555947267396,6,Real
650,-15.955531421279407,-47.93264305083946,6,Real
58,-15.79198604775903,-48.073220609634184,5,Real
43,-16.005180112461105,-48.02607959556015,10,Real
268,-15.789305179965645,-48.213228904466675,4,Real
887,-15.808592558336688,-47.919566856022335,3,Real
261,-15.760201790322142,-47.68140802829809,10,Real
952,-15.683422573154997,-48.17119961212521,3,Real
254,-15.807068838177504,-47.93713797326396,3,Real
256,-15.683422573154997,-48.17119961212521,3,Real
643,-15.96778843226439,-47.797184580201986,8,Real
640,-16.022445866016103,-47.97128780260604,3,Real
166,-15.683422573154997,-48.17119961212521,10,Real
62,-15.908095038243532,-48.14236215194033,6,Real
137,-15.62779297528241,-48.174758288040636,10,Real
102,-15.480836250049698,-47.63352713148677,8,Real
914,-15.96438995541584,-48.16554953272398,4,Real
95,-15.881515588082818,-48.14501797943107,9,Real
280,-15.683422573154997,-48.17119961212521,5,Real
491,-15.891105816817026,-47.97583200232041,6,Real
639,-15.791218667949416,-47.88771366236689,9,Real
962,-15.807068838177504,-47.93713797326396,4,Real
168,-15.967185379868843,-47.74443051233905,9,Real
245,-15.791218667949416,-47.88771366236689,3,Real
736,-15.818309446012448,-47.92109802601978,3,Real
104,-15.970282672946103,-48.202978080533384,6,Real
705,-15.491909318522744,-47.5947999585635,3,Real
644,-15.867929822620473,-48.18893076946422,7,Real
222,-16.022445866016103,-47.97128780260604,3,Real
287,-15.791218667949416,-47.88771366236689,10,Real
875,-15.94019852371591,-48.10575213416886,3,Real
822,-15.834538486791782,-48.18555947267396,9,Real
844,-15.888273196213543,-48.167924297823035,9,Real
744,-15.760201790322142,-47.68140802829809,3,Real
965,-16.02210635940884,-47.986225204278774,3,Real
